date,name,shortPercentage,longPercentage,shortVolume,longVolume,longPositions,shortPositions,totalPositions
2026-06-29,SEKJPY,0,100,0,0.29,7,0,7
2026-06-29,MSFT,0,0,0,0,0,0,0
2026-06-29,JNJ,0,0,0,0,0,0,0
2026-06-29,EURMXN,100,0,2.2,0,0,24,24
2026-06-29,XAUAUD,90,10,0.09,0.01,1,6,7
2026-06-29,XAUEUR,55,45,1.24,1.01,64,9,73
2026-06-29,WS30,0,0,0,0,0,0,0
2026-06-29,NAS100,2,98,0.01,0.61,7,1,8
2026-06-29,SGDHKD,0,0,0,0,0,0,0
2026-06-29,US2000,100,0,2,0,0,2,2
2026-06-29,FRA40,94,6,4,0.26,1,4,5
2026-06-29,GER30,0,100,0,0.1,1,0,1
2026-06-29,AUDSEK,0,0,0,0,0,0,0
2026-06-29,XAUJPY,7,93,0.04,0.53,9,1,10
2026-06-29,XAUCHF,3,97,0.02,0.68,33,1,34
2026-06-29,USOIL,100,0,0.03,0,0,1,1
2026-06-29,CHFSEK,100,0,0.1,0,0,10,10
2026-06-29,AUS200,50,50,1,1,1,1,2
2026-06-29,GBPMXN,100,0,0.01,0,0,1,1
2026-06-29,JPN225,0,100,0,1,1,0,1
2026-06-29,XAGAUD,0,100,0,0.04,4,0,4
2026-06-29,NOKSEK,3,97,0.06,1.91,164,2,166
2026-06-29,USDX,0,100,0,0.3,1,0,1
2026-06-29,XAGEUR,0,100,0,0.57,36,0,36
2026-06-29,EBAY,0,0,0,0,0,0,0
2026-06-29,VIX,0,100,0,0.2,2,0,2
2026-06-29,CHFHKD,0,0,0,0,0,0,0
2026-06-29,YHOO,0,100,0,8,1,0,1
2026-06-29,XPTUSD,47,53,9.51,10.87,11,30,41
2026-06-29,GBPHKD,0,0,0,0,0,0,0
2026-06-29,XPDUSD,0,100,0,0.13,13,0,13
2026-06-29,CADHKD,0,0,0,0,0,0,0
2026-06-29,USDCNH,0,100,0.01,23.02,38,1,39
2026-06-29,AUDHKD,0,0,0,0,0,0,0
2026-06-29,NZDHKD,0,0,0,0,0,0,0
2026-06-29,AAPL,0,0,0,0,0,0,0
2026-06-29,PFE,0,100,0,0.5,1,0,1
2026-06-29,FB,0,100,0,0.5,1,0,1
2026-06-29,IT40,100,0,4,0,0,1,1
2026-06-29,GS,0,0,0,0,0,0,0
2026-06-29,NKE,0,0,0,0,0,0,0
2026-06-29,BA,0,0,0,0,0,0,0
2026-06-29,CVX,0,0,0,0,0,0,0
2026-06-29,GOOG,0,100,0,1,1,0,1
2026-06-29,XTIUSD,0,100,0,3,3,0,3
2026-06-29,BTCUSD,48,52,120.56,132.54,1381,618,1999
2026-06-29,XBRUSD,0,100,0,0.03,3,0,3
2026-06-29,US30.D,100,0,1,0,0,1,1
2026-06-29,BTCEUR,0,100,0,0.01,1,0,1
2026-06-29,LTCBTC,0,100,0,2,2,0,2
2026-06-29,LTCUSD,2,98,1.01,58.74,335,2,337
2026-06-29,TWTR,0,100,0,1,1,0,1
2026-06-29,HK50,100,0,0.1,0,0,1,1
2026-06-29,GOPRO,0,100,0,0.01,1,0,1
2026-06-29,XNGUSD,100,0,0.02,0,0,1,1
2026-06-29,APPL,0,0,0,0,0,0,0
2026-06-29,DXU5,0,0,0,0,0,0,0
2026-06-29,DXZ5,0,100,0,2,2,0,2
2026-06-29,OGZD,0,0,0,0,0,0,0
2026-06-29,CN50,33,67,0.2,0.4,4,1,5
2026-06-29,BTCJPY,0,100,0,0.1,10,0,10
2026-06-29,ETHUSD,8,92,46.91,507.12,1525,101,1626
2026-06-29,DSHUSD,3,97,0.01,0.33,2,1,3
2026-06-29,DASH,100,0,2.9,0,0,7,7
2026-06-29,BTCGBP,0,100,0,0.01,1,0,1
2026-06-29,ETCUSD,0,100,0,1,1,0,1
2026-06-29,XRPUSD,7,93,1.39,19.99,58,12,70
2026-06-29,BCHUSD,0,100,0,1.77,4,0,4
2026-06-29,ZECUSD,90,10,0.9,0.1,1,3,4
2026-06-29,XMRUSD,14,86,0.01,0.06,4,1,5
2026-06-29,NEOUSD,0,100,0,11.5,10,0,10
2026-06-29,OMGUSD,0,100,0,264,66,0,66
2026-06-29,RIPPLE,100,0,0.1,0,0,1,1
2026-06-29,EOSUSD,0,100,0,1,2,0,2
2026-06-29,IOTUSD,0,100,0,0.1,1,0,1
2026-06-29,QTMUSD,0,100,0,161,46,0,46
2026-06-29,XLMUSD,0,100,0,0.3,1,0,1
2026-06-29,TRXUSD,0,100,0,0.15,1,0,1
2026-06-29,ZRXUSD,100,0,0.02,0,0,2,2
2026-06-29,ADAUSD,2,98,0.1,6.28,10,1,11
2026-06-29,XTZUSD,0,100,0,0.7,2,0,2
2026-06-29,BATUSD,0,100,0,0.15,3,0,3
2026-06-29,FTMUSD,0,100,0,0.01,1,0,1
2026-06-29,FETUSD,0,100,0,0.05,5,0,5
2026-06-29,SCI25,0,100,0,0.2,2,0,2
2026-06-29,CNI30,100,0,0.2,0,0,2,2
2026-06-29,BIO30,0,100,0,0.1,1,0,1
2026-06-29,LAT30,0,100,0,0.1,1,0,1
2026-06-29,JPYX,100,0,1,0,0,1,1
2026-06-29,MKRUSD,0,100,0,0.01,1,0,1
2026-06-29,DOTUSD,0,100,0,0.75,5,0,5
2026-06-29,UNIUSD,0,100,0,15,5,0,5
2026-06-29,VETUSD,0,100,0,0.05,5,0,5
2026-06-29,YFIUSD,0,100,0,0.2,1,0,1
2026-06-29,ICPUSD,0,100,0,0.07,6,0,6
2026-06-29,SOLUSD,5,95,9.95,205.34,118,4,122
2026-06-29,SNXUSD,0,100,0,0.5,1,0,1
2026-06-29,FILUSD,0,100,0,0.34,9,0,9
2026-06-29,AXSUSD,0,100,0,0.14,4,0,4
2026-06-29,ENJUSD,100,0,0.01,0,0,1,1
2026-06-29,ZILUSD,0,100,0,0.1,10,0,10
2026-06-29,LRCUSD,0,100,0,0.3,1,0,1
2026-06-29,GRTUSD,0,100,0,4,4,0,4
2026-06-29,BNTUSD,0,100,0,0.3,1,0,1
